Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-13.227.97.110-37662-443-6,192.168.3.22,37662,13.227.97.110,443,6,24/01/2023 09:40:43 AM,735,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,85714.28571428571,2721.08843537415,735.0,0.0,735.0,735.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1360.544217687075,1360.544217687075,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.97.110-37662-443-6,13.227.97.110,443,192.168.3.22,37662,6,24/01/2023 09:40:43 AM,184,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10869.565217391304,184.0,0.0,184.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5434.782608695652,5434.782608695652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,135,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-104.16.148.64-45820-443-6,192.168.3.22,45820,104.16.148.64,443,6,24/01/2023 09:40:44 AM,575,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,109565.21739130435,3478.2608695652175,575.0,0.0,575.0,575.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1739.1304347826087,1739.1304347826087,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,2113,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-104.16.148.64-45820-443-6,104.16.148.64,443,192.168.3.22,45820,6,24/01/2023 09:40:44 AM,353,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5665.7223796033995,353.0,0.0,353.0,353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2832.8611898016998,2832.8611898016998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.126.112-56884-443-6,192.168.3.22,56884,13.227.126.112,443,6,24/01/2023 09:40:45 AM,213,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,295774.6478873239,9389.671361502347,213.0,0.0,213.0,213.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,4694.835680751174,4694.835680751174,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-69.16.175.42-51056-443-6,192.168.3.22,51056,69.16.175.42,443,6,24/01/2023 09:40:45 AM,559,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,112701.25223613594,3577.8175313059032,559.0,0.0,559.0,559.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1788.9087656529516,1788.9087656529516,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,2886,1,0,0,0,0,0,0,0,0,0,No Label
142.250.218.194-192.168.3.22-443-48780-6,192.168.3.22,48780,142.250.218.194,443,6,24/01/2023 09:40:45 AM,689,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,91436.86502177067,2902.7576197387516,689.0,0.0,689.0,689.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1451.3788098693758,1451.3788098693758,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.97.42-57948-443-6,192.168.3.22,57948,13.227.97.42,443,6,24/01/2023 09:40:45 AM,718,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,87743.73259052925,2785.515320334262,718.0,0.0,718.0,718.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1392.757660167131,1392.757660167131,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.207.115.216-38800-443-6,192.168.3.22,38800,54.207.115.216,443,6,24/01/2023 09:40:45 AM,884,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,87104.07239819004,2262.443438914027,884.0,0.0,884.0,884.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,1131.2217194570135,1131.2217194570135,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.126.112-56884-443-6,13.227.126.112,443,192.168.3.22,56884,6,24/01/2023 09:40:45 AM,326,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.9693251533745,326.0,0.0,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3067.4846625766872,3067.4846625766872,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,135,0,0,0,0,0,0,0,0,0,0,No Label
