Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-200.147.253.13-59398-443-6,192.168.3.22,59398,200.147.253.13,443,6,24/01/2023 09:40:32 AM,308122,14,20,1132.0,41280.0,517.0,0.0,80.85714285714285,182.0303681945816,7000.0,0.0,2063.9999999999995,1909.5262019122633,137646.77627692927,110.34590194792972,9337.030303030304,18687.986022918652,56732.0,6.0,259055.0,19927.307692307688,24035.95238174339,56755.0,44.0,308122.0,16216.94736842105,23856.25857429749,61835.0,31.0,0,0,0,0,448,656,45.436547860912235,64.90935408701748,0.0,7000.0,1211.7714285714287,1745.6675124047954,3047355.063865546,0,1,0,0,0,0,0,0,1.0,1247.4117647058824,80.85714285714286,2064.0,0,0,0,0,0,0,14,1132,20,41280,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59398-443-6,192.168.3.22,59398,200.147.253.13,443,6,24/01/2023 09:40:32 AM,393,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,78880.40712468194,7633.587786259542,196.5,214.2533546995239,348.0,45.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,0,0,0,0,64,32,5089.058524173028,2544.529262086514,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,477,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59408-443-6,192.168.3.22,59408,200.147.253.13,443,6,24/01/2023 09:40:33 AM,454451,44,64,1088.0,148452.0,517.0,0.0,24.727272727272723,102.7852499680458,8400.0,0.0,2319.5625,1774.343982281992,329056.3779153308,237.64938354190002,4247.205607476632,11385.416076733673,56857.0,6.0,409218.0,9516.697674418603,15503.128536086611,56900.0,28.0,454451.0,7213.507936507934,15111.221174445185,63373.0,9.0,0,0,0,0,1408,2064,96.82011922077407,140.82926432112592,0.0,8400.0,1371.9266055045875,1769.1012088504049,3129719.0871559638,0,1,0,0,0,0,0,0,1.0,1384.6296296296296,24.727272727272727,2319.5625,0,0,0,0,0,0,44,1088,64,148452,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59408-443-6,192.168.3.22,59408,200.147.253.13,443,6,24/01/2023 09:40:33 AM,355,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,87323.94366197183,8450.704225352112,177.5,201.52543263816605,320.0,35.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,0,0,0,0,64,32,5633.802816901409,2816.9014084507044,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1945,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59414-443-6,192.168.3.22,59414,200.147.253.13,443,6,24/01/2023 09:40:33 AM,365348,27,36,1088.0,90046.0,517.0,0.0,40.29629629629629,129.69603956198,7000.0,0.0,2501.2777777777783,1796.0036686426279,249444.36537219308,172.43833276766262,5892.709677419353,15588.64634906759,69921.0,6.0,320174.0,12314.384615384617,21124.264510892535,69959.0,19.0,365348.0,10438.514285714284,21128.90862047628,76814.0,14.0,0,0,0,0,864,1168,73.90214261471255,98.53619015295006,0.0,7000.0,1423.9687499999998,1820.676230282549,3314861.9355158736,0,1,0,0,0,0,0,0,1.0,1446.5714285714287,40.2962962962963,2501.277777777778,0,0,0,0,0,0,27,1088,36,90046,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59414-443-6,192.168.3.22,59414,200.147.253.13,443,6,24/01/2023 09:40:33 AM,454,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,68281.9383259912,6607.929515418503,227.0,261.6295090390226,412.0,42.0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,64,32,4405.286343612335,2202.6431718061676,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1343,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59430-443-6,192.168.3.22,59430,200.147.253.13,443,6,24/01/2023 09:40:33 AM,389961,30,33,1088.0,77423.0,517.0,0.0,36.266666666666666,123.41852913291964,7000.0,0.0,2346.1515151515155,1775.8710208164775,201330.38944920132,161.55461700016156,6289.693548387099,14109.48906324603,54753.0,6.0,344245.0,11870.517241379308,21132.345427297478,89099.0,35.0,389961.0,12186.281249999996,20228.521198695882,60960.0,56.0,0,0,0,0,960,1072,76.93077000007693,84.62384700008462,0.0,7000.0,1226.734375,1721.6368571815465,2964033.468005953,0,1,0,0,0,0,0,0,1.0,1246.2063492063492,36.266666666666666,2346.151515151515,0,0,0,0,0,0,30,1088,33,77423,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-59430-443-6,192.168.3.22,59430,200.147.253.13,443,6,24/01/2023 09:40:34 AM,217,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,142857.14285714287,13824.884792626728,108.5,111.01576464628796,187.0,30.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,0,0,0,0,64,32,9216.589861751152,4608.294930875576,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,638,1,0,0,0,0,0,0,0,0,0,No Label
145.40.89.32-192.168.3.22-443-60394-6,145.40.89.32,443,192.168.3.22,60394,6,24/01/2023 09:40:35 AM,173,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,138728.32369942195,11560.693641618496,173.0,0.0,173.0,173.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,5780.346820809248,5780.346820809248,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,165,0,0,0,0,0,0,0,0,0,0,No Label
145.40.89.32-192.168.3.22-443-60394-6,192.168.3.22,60394,145.40.89.32,443,6,24/01/2023 09:40:35 AM,51,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,470588.23529411765,39215.686274509804,51.0,0.0,51.0,51.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,19607.843137254902,19607.843137254902,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
