Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-200.147.253.13-38444-443-6,192.168.3.22,38444,200.147.253.13,443,6,24/01/2023 09:41:18 AM,292375,17,21,1132.0,41863.0,517.0,0.0,66.58823529411764,167.1279669981693,7000.0,0.0,1993.4761904761904,1590.2338073078317,147054.29670799486,129.97007268063274,7902.027027027025,17419.581834958175,52890.0,5.0,246376.0,15398.5,22375.774617503936,52905.0,17.0,292375.0,14618.750000000002,22507.17399987227,54482.0,8.0,0,0,0,0,544,688,58.14450619923044,71.8255664814023,0.0,7000.0,1102.4358974358972,1514.4290185946893,2293495.252361674,0,1,0,0,0,0,0,0,1.0,1131.4473684210527,66.58823529411765,1993.4761904761904,0,0,0,0,0,0,17,1132,21,41863,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-38444-443-6,192.168.3.22,38444,200.147.253.13,443,6,24/01/2023 09:41:19 AM,457,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,67833.69803063458,6564.551422319475,228.5,256.6797615707168,410.0,47.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,0,0,0,0,0,64,32,4376.36761487965,2188.183807439825,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,634,1,0,0,0,0,0,0,0,0,0,No Label
142.251.128.74-192.168.3.22-443-33014-6,192.168.3.22,33014,142.251.128.74,443,6,24/01/2023 09:41:19 AM,202500,10,13,1472.0,1535.0,672.0,0.0,147.2,264.9745480439793,768.0,0.0,118.07692307692308,223.3295254172115,14849.382716049382,113.58024691358024,9204.545454545454,17907.371833243036,49935.0,1.0,157837.0,17537.444444444445,34805.26148124415,94203.0,5.0,201645.0,16803.75,22338.57360191518,49935.0,3.0,0,0,0,0,320,432,49.382716049382715,64.19753086419753,0.0,768.0,125.29166666666666,233.2745125134887,54416.99818840579,0,1,0,0,0,0,0,0,1.0,130.7391304347826,147.2,118.07692307692308,0,0,0,0,0,0,10,1472,13,1535,-1,267,6,0,0,0,0,0,0,0,0,0,No Label
142.251.128.74-192.168.3.22-443-33014-6,142.251.128.74,443,192.168.3.22,33014,6,24/01/2023 09:41:19 AM,134,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14925.373134328358,134.0,0.0,134.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7462.686567164179,7462.686567164179,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,267,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-104.17.24.14-52208-443-6,192.168.3.22,52208,104.17.24.14,443,6,24/01/2023 09:41:19 AM,15068,5,4,581.0,2121.0,517.0,0.0,116.2,225.7613784507882,2121.0,0.0,530.25,1060.5,179320.41412264403,597.2922750199098,1883.5,2015.3823458589688,4370.0,6.0,10685.0,2671.25,3314.88052826443,7058.0,84.0,11562.0,3854.0,943.5321934094247,4427.0,2765.0,0,0,0,0,160,144,331.8290416777276,265.4632333421821,0.0,2121.0,270.2,669.9871972242787,448882.84444444446,0,1,0,0,0,0,0,0,0.0,300.22222222222223,116.2,530.25,0,0,0,0,0,0,5,581,4,2121,-1,8,2,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-38454-443-6,192.168.3.22,38454,200.147.253.13,443,6,24/01/2023 09:41:19 AM,755515,72,86,1088.0,197202.0,517.0,0.0,15.111111111111105,80.90588438627631,8400.0,0.0,2293.0465116279074,1707.0079630881958,262456.7348100302,209.12887235858983,4812.1974522293,13151.833529890131,55850.0,2.0,708832.0,9983.549295774654,19403.84853269264,98305.0,9.0,755515.0,8888.41176470588,17353.937548452057,55997.0,13.0,0,0,0,0,2304,2768,95.2992329735346,113.82963938505522,0.0,8400.0,1247.106918238994,1693.3697832054738,2867501.2226733537,0,1,0,0,0,0,0,0,1.0,1255.0,15.11111111111111,2293.046511627907,0,0,0,0,0,0,72,1088,86,197202,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-38454-443-6,192.168.3.22,38454,200.147.253.13,443,6,24/01/2023 09:41:20 AM,587,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,52810.902896081774,5110.732538330494,293.5,347.18942956259485,539.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,0,0,0,0,64,32,3407.155025553663,1703.5775127768316,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1800,1,0,0,0,0,0,0,0,0,0,No Label
142.251.134.131-192.168.3.22-443-45564-6,142.251.134.131,443,192.168.3.22,45564,6,24/01/2023 09:41:18 AM,148674,6,7,7853.0,74.0,2800.0,0.0,1308.8333333333333,903.2440238754235,74.0,0.0,10.571428571428571,27.969371002682816,53317.997766926295,87.43963302258634,12389.500000000002,22233.267904814908,55157.0,2.0,51701.0,10340.2,22279.79624457998,50189.0,7.0,148674.0,24779.0,39906.19456675868,92746.0,6.0,0,0,0,0,192,224,40.35675370273215,47.08287931985418,0.0,2800.0,566.2142857142857,871.5420620567123,759585.5659340662,0,0,0,0,1,0,0,0,1.0,609.7692307692307,1308.8333333333333,10.571428571428571,0,0,0,0,0,0,6,7853,7,74,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
142.250.219.174-192.168.3.22-443-39142-17,142.250.219.174,443,192.168.3.22,39142,17,24/01/2023 09:41:18 AM,69681,2,3,50.0,360.0,25.0,25.0,25.0,0.0,292.0,33.0,120.0,148.95972610071487,5883.95688925245,71.75557182015183,17420.25,20400.436782497247,39941.0,135.0,69387.0,69387.0,0.0,69387.0,69387.0,29740.0,14870.0,20804.4957160706,29581.0,159.0,0,0,0,0,16,24,28.70222872806073,43.0533430920911,25.0,292.0,117.0,135.61563331710693,18391.6,0,0,0,0,0,0,0,0,1.0,140.4,25.0,120.0,0,0,0,0,0,0,2,50,3,360,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-104.17.24.14-60004-443-17,192.168.3.22,60004,104.17.24.14,443,17,24/01/2023 09:41:19 AM,41013,6,9,358.0,5123.0,85.0,45.0,59.66666666666667,19.08577131442863,1250.0,24.0,569.2222222222222,553.3888275385079,133640.5529953917,365.73769292663303,2929.5,6827.743908833678,25973.0,0.0,35000.0,7000.0,12392.202144897412,29019.0,55.0,15040.0,1880.0000000000002,2398.640626926605,5538.0,0.0,0,0,0,0,48,72,146.2950771706532,219.4426157559798,24.0,1250.0,420.68749999999994,524.0911776590024,274671.5625,0,0,0,0,0,0,0,0,1.0,448.73333333333335,59.666666666666664,569.2222222222222,0,0,0,0,0,0,6,358,9,5123,-1,-1,6,0,0,0,0,0,0,0,0,0,No Label
