Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.129.106-192.168.3.22-443-38410-6,192.168.3.22,38410,142.251.129.106,443,6,24/01/2023 09:40:50 AM,146342,7,6,591.0,4871.0,517.0,0.0,84.42857142857143,192.72939331513254,2071.0,0.0,811.8333333333334,922.4533411867869,37323.52981372402,88.83300761230542,12195.166666666666,20328.26208121157,48310.0,15.0,102020.0,17003.333333333332,37233.17045144916,92772.0,137.0,137806.0,27561.2,24931.64833499783,48310.0,244.0,0,0,0,0,224,208,47.833157945087535,40.99984966721789,0.0,2071.0,390.1428571428571,698.946774373123,488526.59340659337,0,1,0,0,0,0,0,0,0.0,420.15384615384613,84.42857142857143,811.8333333333334,0,0,0,0,0,0,7,591,6,4871,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38420-6,192.168.3.22,38420,142.251.129.106,443,6,24/01/2023 09:40:50 AM,146336,6,5,591.0,4870.0,517.0,0.0,98.5,207.14801471411693,2800.0,0.0,974.0,1358.4476434518924,37318.226547124425,75.16947299365843,14633.599999999997,21812.454002243765,49035.0,7.0,101818.0,20363.6,41048.58673328474,93587.0,29.0,138246.0,34561.5,23107.868176590127,49035.0,43.0,0,0,0,0,192,176,41.001530723813694,34.167942269844744,0.0,2800.0,455.08333333333337,949.279866610219,901132.2651515151,0,1,0,0,0,0,0,0,0.0,496.45454545454544,98.5,974.0,0,0,0,0,0,0,6,591,5,4870,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38396-6,192.168.3.22,38396,142.251.129.106,443,6,24/01/2023 09:40:50 AM,146480,7,6,591.0,4871.0,517.0,0.0,84.42857142857143,192.72939331513254,2071.0,0.0,811.8333333333334,922.4533411867869,37288.367012561444,88.74931731294375,12206.666666666666,20741.86496538882,48724.0,6.0,101639.0,16939.833333333332,38115.07280547509,94628.0,70.0,140388.0,28077.6,25273.88296839249,48724.0,332.0,0,0,0,0,224,208,47.78809393773894,40.96122337520481,0.0,2071.0,390.1428571428571,698.946774373123,488526.59340659337,0,1,0,0,0,0,0,0,0.0,420.15384615384613,84.42857142857143,811.8333333333334,0,0,0,0,0,0,7,591,6,4871,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38442-6,192.168.3.22,38442,142.251.129.106,443,6,24/01/2023 09:40:50 AM,146277,7,6,591.0,4870.0,517.0,0.0,84.42857142857143,192.72939331513254,2070.0,0.0,811.6666666666666,922.1803872706612,37333.27864257539,88.87248166150523,12189.75,21104.227767418804,50230.0,8.0,100498.0,16749.666666666668,38618.96235098331,95532.0,111.0,142179.0,28435.8,25673.511421307372,50230.0,189.0,0,0,0,0,224,208,47.85441320234897,41.01806845915626,0.0,2070.0,390.0714285714286,698.7618130869569,488268.0714285713,0,1,0,0,0,0,0,0,0.0,420.0769230769231,84.42857142857143,811.6666666666666,0,0,0,0,0,0,7,591,6,4870,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38448-6,192.168.3.22,38448,142.251.129.106,443,6,24/01/2023 09:40:50 AM,146320,7,6,591.0,4872.0,517.0,0.0,84.42857142857143,192.72939331513254,2072.0,0.0,812.0,922.7263949839086,37335.97594313833,88.84636413340623,12193.333333333334,21652.51162980378,53607.0,3.0,100773.0,16795.5,39903.426713754794,98241.0,134.0,144550.0,28910.0,26330.615573890405,53607.0,280.0,0,0,0,0,224,208,47.84034991798797,41.00601421541826,0.0,2072.0,390.2142857142857,699.131788893738,488785.25824175816,0,1,0,0,0,0,0,0,0.0,420.2307692307692,84.42857142857143,812.0,0,0,0,0,0,0,7,591,6,4872,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38410-6,142.251.129.106,443,192.168.3.22,38410,6,24/01/2023 09:40:50 AM,155,2,2,1006.0,0.0,1006.0,0.0,503.0,711.3494218736668,0.0,0.0,0.0,0.0,6490322.580645162,25806.451612903227,51.66666666666667,38.65660788705255,96.0,25.0,130.0,130.0,0.0,130.0,130.0,59.0,59.0,0.0,59.0,59.0,0,0,0,0,64,52,12903.225806451614,12903.225806451614,0.0,1006.0,201.2,449.8968770729577,202407.2,0,0,0,0,1,0,0,0,1.0,251.5,503.0,0.0,0,0,0,0,0,0,2,1006,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38396-6,142.251.129.106,443,192.168.3.22,38396,6,24/01/2023 09:40:50 AM,195,2,2,1006.0,0.0,1006.0,0.0,503.0,711.3494218736668,0.0,0.0,0.0,0.0,5158974.358974359,20512.82051282051,65.0,65.04613747179766,140.0,24.0,171.0,171.0,0.0,171.0,171.0,55.0,55.0,0.0,55.0,55.0,0,0,0,0,64,52,10256.410256410256,10256.410256410256,0.0,1006.0,201.2,449.8968770729577,202407.2,0,0,0,0,1,0,0,0,1.0,251.5,503.0,0.0,0,0,0,0,0,0,2,1006,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38442-6,142.251.129.106,443,192.168.3.22,38442,6,24/01/2023 09:40:50 AM,158,2,2,1006.0,0.0,1006.0,0.0,503.0,711.3494218736668,0.0,0.0,0.0,0.0,6367088.607594937,25316.455696202534,52.666666666666664,38.03068936179481,83.0,10.0,93.0,93.0,0.0,93.0,93.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,64,52,12658.227848101267,12658.227848101267,0.0,1006.0,201.2,449.8968770729577,202407.2,0,0,0,0,1,0,0,0,1.0,251.5,503.0,0.0,0,0,0,0,0,0,2,1006,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38420-6,142.251.129.106,443,192.168.3.22,38420,6,24/01/2023 09:40:50 AM,283,2,2,1006.0,0.0,1006.0,0.0,503.0,711.3494218736668,0.0,0.0,0.0,0.0,3554770.3180212015,14134.275618374559,94.33333333333334,110.65411575415229,222.0,26.0,61.0,61.0,0.0,61.0,61.0,257.0,257.0,0.0,257.0,257.0,0,0,0,0,64,52,7067.137809187279,7067.137809187279,0.0,1006.0,201.2,449.8968770729577,202407.2,0,0,0,0,1,0,0,0,1.0,251.5,503.0,0.0,0,0,0,0,0,0,2,1006,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38448-6,142.251.129.106,443,192.168.3.22,38448,6,24/01/2023 09:40:50 AM,82,2,2,1006.0,0.0,1006.0,0.0,503.0,711.3494218736668,0.0,0.0,0.0,0.0,1.226829268292683E7,48780.487804878045,27.333333333333336,15.30795000427338,45.0,18.0,64.0,64.0,0.0,64.0,64.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,64,52,24390.243902439022,24390.243902439022,0.0,1006.0,201.2,449.8968770729577,202407.2,0,0,0,0,1,0,0,0,1.0,251.5,503.0,0.0,0,0,0,0,0,0,2,1006,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
