Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
185.199.109.154-192.168.3.22-443-56106-6,185.199.109.154,443,192.168.3.22,56106,6,24/01/2023 09:41:50 AM,31,1,1,0.0,51.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,0.0,1645161.2903225806,64516.12903225806,31.0,0.0,31.0,31.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,32258.06451612903,32258.06451612903,0.0,51.0,34.0,29.444863728670914,867.0,0,0,0,1,1,0,0,0,1.0,51.0,0.0,51.0,0,0,0,0,0,0,1,0,1,51,-1,294,0,0,0,0,0,0,0,0,0,0,No Label
185.199.109.154-192.168.3.22-443-56106-6,192.168.3.22,56106,185.199.109.154,443,6,24/01/2023 09:41:50 AM,266,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7518.796992481202,266.0,0.0,266.0,266.0,0,0,0,0,0,266.0,266.0,0.0,266.0,266.0,0,0,0,0,0,76,0.0,7518.796992481202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,294,0,0,0,0,0,0,0,0,0,0,No Label
185.199.109.154-192.168.3.22-443-56106-6,192.168.3.22,56106,185.199.109.154,443,6,24/01/2023 09:41:50 AM,231,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8658.008658008657,231.0,0.0,231.0,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,52,4329.004329004329,4329.004329004329,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,4283,0,0,0,0,0,0,0,0,0,0,No Label
185.199.108.133-192.168.3.22-443-38484-6,185.199.108.133,443,192.168.3.22,38484,6,24/01/2023 09:41:51 AM,300,0,2,0.0,51.0,0,0,0,0,51.0,0.0,25.5,36.062445840513924,170000.00000000003,6666.666666666667,300.0,0.0,300.0,300.0,0,0,0,0,0,300.0,300.0,0.0,300.0,300.0,0,1,0,0,0,64,0.0,6666.666666666667,0.0,51.0,34.0,29.444863728670914,867.0,0,0,0,1,1,0,0,0,0.0,51.0,0.0,25.5,0,0,0,0,0,0,0,0,2,51,-1,5852,0,0,0,0,0,0,0,0,0,0,No Label
185.199.108.133-192.168.3.22-443-38484-6,185.199.108.133,443,192.168.3.22,38484,6,24/01/2023 09:41:51 AM,412,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,58252.42718446602,7281.553398058252,206.0,206.47518010647187,352.0,60.0,0,0,0,0,0,60.0,60.0,0.0,60.0,60.0,0,1,0,0,32,52,2427.1844660194174,4854.368932038835,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
185.199.108.133-192.168.3.22-443-38484-6,192.168.3.22,38484,185.199.108.133,443,6,24/01/2023 09:41:51 AM,709,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2820.8744710860365,709.0,0.0,709.0,709.0,0,0,0,0,0,709.0,709.0,0.0,709.0,709.0,0,0,0,0,0,52,0.0,2820.8744710860365,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-36412-443-6,192.168.3.22,36412,200.147.253.13,443,6,24/01/2023 09:41:51 AM,307827,18,22,1132.0,42258.0,517.0,0.0,62.88888888888888,162.89581256629646,8400.0,0.0,1920.818181818182,1689.0064037873367,140955.79660003833,129.94311740035798,7893.000000000001,17096.93575653713,56431.0,9.0,261061.0,15356.529411764704,21624.927543571237,56475.0,55.0,307827.0,14658.42857142857,23443.911618096987,62831.0,14.0,0,0,0,0,576,720,58.4744028301611,71.4687145701969,0.0,8400.0,1058.2926829268292,1546.6132070414767,2392012.412195122,0,1,0,0,0,0,0,0,1.0,1084.75,62.888888888888886,1920.8181818181818,0,0,0,0,0,0,18,1132,22,42258,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-36412-443-6,192.168.3.22,36412,200.147.253.13,443,6,24/01/2023 09:41:51 AM,350,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,88571.42857142857,8571.42857142857,175.0,195.16147160748713,313.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,64,32,5714.285714285715,2857.1428571428573,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,477,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38460-6,192.168.3.22,38460,142.251.129.106,443,6,24/01/2023 09:41:51 AM,44560,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44.88330341113106,44560.0,0.0,44560.0,44560.0,0,0,0,0,0,44560.0,44560.0,0.0,44560.0,44560.0,0,0,0,0,0,64,0.0,44.88330341113106,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,263,0,0,0,0,0,0,0,0,0,0,No Label
142.251.129.106-192.168.3.22-443-38462-6,192.168.3.22,38462,142.251.129.106,443,6,24/01/2023 09:41:51 AM,44967,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44.47706095581204,44967.0,0.0,44967.0,44967.0,0,0,0,0,0,44967.0,44967.0,0.0,44967.0,44967.0,0,0,0,0,0,64,0.0,44.47706095581204,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,263,0,0,0,0,0,0,0,0,0,0,No Label
