Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-200.147.253.13-54584-443-6,192.168.3.22,54584,200.147.253.13,443,6,24/01/2023 09:43:23 AM,298786,16,20,1132.0,43477.0,517.0,0.0,70.74999999999999,171.6968258297165,5600.0,0.0,2173.85,1736.7178747038304,149300.83738863267,120.48757304559116,8536.742857142859,17980.57377109571,54485.0,7.0,251704.0,16780.26666666667,22670.449997004176,54613.0,139.0,298786.0,15725.578947368418,23276.13402492344,55560.0,32.0,0,0,0,0,512,656,53.55003246470718,66.93754058088398,0.0,5600.0,1205.6486486486483,1654.6195637973403,2737765.900900901,0,1,0,0,0,0,0,0,1.0,1239.138888888889,70.75,2173.85,0,0,0,0,0,0,16,1132,20,43477,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-54584-443-6,192.168.3.22,54584,200.147.253.13,443,6,24/01/2023 09:43:23 AM,175,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,177142.85714285713,17142.85714285714,87.5,94.04520189781083,154.0,21.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0,0,0,64,32,11428.57142857143,5714.285714285715,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,654,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-54592-443-6,192.168.3.22,54592,200.147.253.13,443,6,24/01/2023 09:43:24 AM,704330,63,96,1088.0,189465.0,517.0,0.0,17.269841269841262,86.36012489890832,7000.0,0.0,1973.59375,1241.5913691551361,270545.0570045291,225.74645407692415,4457.7848101265845,11652.79328277036,53293.0,1.0,624029.0,10064.983870967742,15888.746721399544,53335.0,137.0,704330.0,7413.999999999998,14932.470283444642,59508.0,11.0,0,0,0,0,2016,3088,89.44670821915864,136.29974585776554,0.0,7000.0,1190.9562499999997,1359.603648066195,1848522.079834906,0,1,0,0,0,0,0,0,1.0,1198.446540880503,17.26984126984127,1973.59375,0,0,0,0,0,0,63,1088,96,189465,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-54592-443-6,192.168.3.22,54592,200.147.253.13,443,6,24/01/2023 09:43:24 AM,405,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,76543.20987654322,7407.407407407408,202.5,218.4959953866432,357.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,0,0,0,0,64,32,4938.271604938272,2469.135802469136,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1003,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-54596-443-6,192.168.3.22,54596,200.147.253.13,443,6,24/01/2023 09:43:24 AM,747175,72,111,1088.0,217732.0,517.0,0.0,15.111111111111105,80.90588438627631,9800.0,0.0,1961.5495495495502,1296.150936347789,292863.1177435005,244.92254157325925,4105.357142857142,11893.743902147287,50495.0,2.0,701665.0,9882.605633802814,16987.47927948184,50536.0,45.0,747175.0,6792.500000000001,15075.511915022984,54056.0,3.0,0,0,0,0,2304,3568,96.36296717636431,148.55957439689496,0.0,9800.0,1189.2391304347832,1387.1872462524154,1924288.4561653594,0,1,0,0,0,0,0,0,1.0,1195.7377049180327,15.11111111111111,1961.5495495495495,0,0,0,0,0,0,72,1088,111,217732,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-54596-443-6,192.168.3.22,54596,200.147.253.13,443,6,24/01/2023 09:43:25 AM,361,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,85872.57617728531,8310.249307479224,180.5,198.69700551341987,321.0,40.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,0,0,0,0,64,32,5540.16620498615,2770.083102493075,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1002,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.206-192.168.3.22-443-35421-17,192.168.3.22,35421,142.251.129.206,443,17,24/01/2023 09:43:21 AM,222776,7,12,372.0,10568.0,108.0,31.0,53.142857142857146,26.422393100225747,1357.0,28.0,880.6666666666667,607.1703869490663,49107.6238014867,85.28746364060761,12376.444444444443,19387.847152342994,47718.0,8.0,150310.0,25051.666666666664,23456.552633894575,47969.0,65.0,222776.0,20252.363636363636,24303.574116877244,55819.0,8.0,0,0,0,0,56,96,31.42169713075017,53.86576650985744,28.0,1357.0,614.8499999999999,635.2246411599932,403510.3447368421,0,0,0,0,0,0,0,0,1.0,647.2105263157895,53.142857142857146,880.6666666666666,0,0,0,0,0,0,7,372,12,10568,-1,-1,7,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-54584-443-6,200.147.253.13,443,192.168.3.22,54584,6,24/01/2023 09:43:24 AM,189,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582.010582010582,189.0,0.0,189.0,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5291.005291005291,5291.005291005291,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-31.13.85.51-59566-443-6,192.168.3.22,59566,31.13.85.51,443,6,24/01/2023 09:43:24 AM,231120,3,5,125.0,411.0,125.0,0.0,41.66666666666667,72.16878364870321,240.0,0.0,82.2,98.42357441182473,2319.14157147802,34.614053305642095,33017.142857142855,47992.53346590687,134480.0,12.0,222487.0,111243.5,93731.95359374519,177522.0,44965.0,231103.0,57775.75,53844.94759569679,134480.0,8379.0,0,1,0,0,96,160,12.980269989615785,21.633783316026307,0.0,240.0,70.44444444444444,81.47102416060434,6637.527777777777,0,0,0,1,1,0,0,0,1.0,79.25,41.666666666666664,82.2,0,0,0,0,0,0,3,125,5,411,-1,2043,1,0,0,0,0,0,0,0,0,0,No Label
142.251.128.46-192.168.3.22-443-47728-17,142.251.128.46,443,192.168.3.22,47728,17,24/01/2023 09:43:26 AM,582,1,2,37.0,71.0,37.0,37.0,37.0,0.0,37.0,34.0,35.5,2.1213203435596424,185567.01030927832,5154.639175257732,291.0,59.39696961966999,333.0,249.0,0,0,0,0,0,582.0,582.0,0.0,582.0,582.0,0,0,0,0,8,16,1718.213058419244,3436.426116838488,34.0,37.0,36.25,1.5,2.25,0,0,0,0,0,0,0,0,2.0,48.333333333333336,37.0,35.5,0,0,0,0,0,0,1,37,2,71,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
