Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.218.194-192.168.3.22-443-60416-6,192.168.3.22,60416,142.250.218.194,443,6,24/01/2023 09:42:54 AM,727,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,86657.49656121046,4126.547455295736,363.5,457.49808742769625,687.0,40.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,0,1,0,0,64,32,2751.031636863824,1375.515818431912,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-64.233.190.157-33502-443-6,192.168.3.22,33502,64.233.190.157,443,6,24/01/2023 09:42:54 AM,2362,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,26672.311600338697,1270.1100762066046,1181.0,1620.6887424795668,2327.0,35.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,0,1,0,0,64,32,846.740050804403,423.3700254022015,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-52.85.213.48-49020-443-6,192.168.3.22,49020,52.85.213.48,443,6,24/01/2023 09:42:54 AM,2063,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,30538.051381483274,1454.192922927775,1031.5,1409.2638149047891,2028.0,35.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,0,1,0,0,64,32,969.4619486185167,484.73097430925833,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.97.61-58278-443-6,192.168.3.22,58278,13.227.97.61,443,6,24/01/2023 09:42:54 AM,2599,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,24240.092343208926,1154.2901115813775,1299.5,1791.101476745525,2566.0,33.0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,0,1,0,0,64,32,769.5267410542516,384.7633705271258,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.97.86-58546-443-6,192.168.3.22,58546,13.227.97.86,443,6,24/01/2023 09:42:54 AM,3304,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,19067.79661016949,907.9903147699757,1652.0,2288.1975439196676,3270.0,34.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,0,1,0,0,64,32,605.3268765133172,302.6634382566586,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
142.251.128.110-192.168.3.22-443-52530-6,192.168.3.22,52530,142.251.128.110,443,6,24/01/2023 09:42:54 AM,3196,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,19712.140175219025,938.6733416770963,1598.0,2216.07265223864,3165.0,31.0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,0,1,0,0,64,32,625.7822277847309,312.89111389236547,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-52.85.213.217-42292-443-6,192.168.3.22,42292,52.85.213.217,443,6,24/01/2023 09:42:54 AM,4553,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,13837.030529321328,658.906215681968,2276.5,3169.9597000592926,4518.0,35.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,0,1,0,0,64,32,439.2708104546453,219.63540522732265,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-18.67.0.8-59486-443-6,192.168.3.22,59486,18.67.0.8,443,6,24/01/2023 09:42:54 AM,4650,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,13548.387096774195,645.1612903225807,2325.0,3278.1470375808344,4643.0,7.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,0,1,0,0,64,32,430.10752688172045,215.05376344086022,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
142.251.129.132-192.168.3.22-443-54412-6,192.168.3.22,54412,142.251.129.132,443,6,24/01/2023 09:42:54 AM,4412,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,14279.2384406165,679.9637352674524,2206.0,3108.441410096063,4404.0,8.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,1,0,0,64,32,453.30915684496824,226.65457842248412,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-52.85.213.47-41172-443-6,192.168.3.22,41172,52.85.213.47,443,6,24/01/2023 09:42:54 AM,4728,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,13324.8730964467,634.5177664974618,2364.0,3331.887152951012,4720.0,8.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,1,0,0,64,32,423.01184433164127,211.50592216582064,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
