Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
185.184.10.30-192.168.3.22-443-46350-6,192.168.3.22,46350,185.184.10.30,443,6,24/01/2023 09:41:03 AM,797,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,79046.42409033877,3764.115432873275,398.5,515.4808434849931,763.0,34.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,0,1,0,0,64,32,2509.4102885821835,1254.7051442910918,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
167.249.160.22-192.168.3.22-443-40192-6,192.168.3.22,40192,167.249.160.22,443,6,24/01/2023 09:41:03 AM,1585,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,39747.63406940063,1892.744479495268,792.5,1076.9236277471118,1554.0,31.0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,0,1,0,0,40,20,1261.8296529968454,630.9148264984227,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,12.0,39.0,0,0,0,0,0,0,2,24,1,39,-1,758,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-52.20.114.6-52800-443-6,192.168.3.22,52800,52.20.114.6,443,6,24/01/2023 09:41:03 AM,1776,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,43355.85585585586,1689.1891891891892,888.0,1214.8094500784887,1747.0,29.0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,0,1,0,0,64,32,1126.126126126126,563.063063063063,0.0,46.0,30.75,21.68524844220144,470.25,0,0,0,1,1,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,2,31,1,46,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
167.249.160.22-192.168.3.22-443-40192-6,167.249.160.22,443,192.168.3.22,40192,6,24/01/2023 09:41:03 AM,493,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6085.1926977687635,246.5,84.14570696119915,306.0,187.0,187.0,187.0,0.0,187.0,187.0,0,0,0,0,0,0,0,0,0,40,20,4056.795131845842,2028.397565922921,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,499,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-52.20.114.6-52800-443-6,52.20.114.6,443,192.168.3.22,52800,6,24/01/2023 09:41:03 AM,386,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7772.020725388601,193.0,15.556349186104045,204.0,182.0,182.0,182.0,0.0,182.0,182.0,0,0,0,0,0,0,0,0,0,64,32,5181.347150259067,2590.6735751295337,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,139,0,0,0,0,0,0,0,0,0,0,No Label
185.184.10.30-192.168.3.22-443-46350-6,185.184.10.30,443,192.168.3.22,46350,6,24/01/2023 09:41:03 AM,488,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,49180.32786885246,6147.540983606557,244.0,267.28636328851496,433.0,55.0,0,0,0,0,0,55.0,55.0,0.0,55.0,55.0,0,1,0,0,32,52,2049.1803278688526,4098.360655737705,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-47018-443-6,192.168.3.22,47018,200.147.253.13,443,6,24/01/2023 09:41:05 AM,306337,20,20,1132.0,41675.0,517.0,0.0,56.59999999999999,155.29510108516826,7000.0,0.0,2083.75,1713.0260352278424,139738.26211002914,130.57515089590873,7854.794871794871,17665.805855826744,58717.0,3.0,260156.0,13692.421052631576,22003.877446980892,58739.0,11.0,306337.0,16123.0,23820.93377449526,60131.0,16.0,0,0,0,0,640,656,65.28757544795437,65.28757544795437,0.0,7000.0,1044.0731707317073,1568.6270492096567,2460590.819512195,0,1,0,0,0,0,0,0,1.0,1070.175,56.6,2083.75,0,0,0,0,0,0,20,1132,20,41675,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-47018-443-6,192.168.3.22,47018,200.147.253.13,443,6,24/01/2023 09:41:06 AM,434,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,71428.57142857143,6912.442396313364,217.0,253.144227664784,396.0,38.0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,0,0,0,0,64,32,4608.294930875576,2304.147465437788,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,594,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-47028-443-6,192.168.3.22,47028,200.147.253.13,443,6,24/01/2023 09:41:06 AM,1614038,72,101,1214.0,172545.0,517.0,0.0,16.8611111111111,81.93063117972792,5600.0,0.0,1708.3663366336639,862.6274598315574,107654.83836192208,107.18458921041511,9383.941860465122,43223.33943961745,489903.0,5.0,1568622.0,22093.267605633788,70245.16795277153,538022.0,29.0,1614038.0,16140.380000000006,58153.68667743582,489903.0,11.0,0,0,0,0,2304,3260,44.60861516271612,62.575974047699,0.0,5600.0,998.6149425287359,1064.8384913795178,1133881.0127234072,0,1,0,0,0,0,0,0,1.0,1004.3872832369942,16.86111111111111,1708.3663366336634,0,0,0,0,0,0,72,1214,101,172545,-1,130,4,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-47028-443-6,192.168.3.22,47028,200.147.253.13,443,6,24/01/2023 09:41:07 AM,392,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,79081.63265306123,7653.061224489797,196.0,217.78888860545663,350.0,42.0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,64,32,5102.040816326531,2551.0204081632655,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,802,1,0,0,0,0,0,0,0,0,0,No Label
