Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-200.147.253.13-41282-443-6,200.147.253.13,443,192.168.3.22,41282,6,24/01/2023 09:43:06 AM,385,1,2,2577.0,2800.0,2577.0,2577.0,2577.0,0.0,2800.0,0.0,1400.0,1979.8989873223331,1.3966233766233766E7,7792.207792207792,192.5,64.34671708797582,238.0,147.0,0,0,0,0,0,147.0,147.0,0.0,147.0,147.0,0,0,0,0,32,64,2597.4025974025976,5194.805194805195,0.0,2800.0,2044.25,1366.8817005627566,1868365.5833333333,0,0,0,0,1,0,0,0,2.0,2725.6666666666665,2577.0,1400.0,0,0,0,0,0,0,1,2577,2,2800,-1,1854,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-41282-443-6,192.168.3.22,41282,200.147.253.13,443,6,24/01/2023 09:43:06 AM,556,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,55755.395683453244,5395.6834532374105,278.0,316.7838379715733,502.0,54.0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,0,0,0,0,64,32,3597.1223021582737,1798.5611510791368,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1854,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.144.229.109-47390-443-6,192.168.3.22,47390,54.144.229.109,443,6,24/01/2023 09:43:07 AM,314,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,245222.92993630574,6369.426751592357,314.0,0.0,314.0,314.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,3184.7133757961783,3184.7133757961783,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.144.229.109-47390-443-6,54.144.229.109,443,192.168.3.22,47390,6,24/01/2023 09:43:07 AM,256,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7812.5,256.0,0.0,256.0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3906.25,3906.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,278,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-13.227.97.71-54720-443-6,192.168.3.22,54720,13.227.97.71,443,6,24/01/2023 09:43:07 AM,183406,9,13,3893.0,1247.0,3103.0,0.0,432.5555555555555,1015.7664730526292,774.0,0.0,95.92307692307692,216.08966562458184,28025.255444205748,119.95245520866274,8733.619047619048,17497.330346301947,44728.0,4.0,96079.0,12009.875,20283.983494637196,45017.0,28.0,183406.0,15283.833333333332,22104.10065137373,48010.0,4.0,0,0,0,0,288,432,49.07145894899839,70.88099625966434,0.0,3103.0,223.47826086956522,656.0718412411595,430430.2608695652,0,1,0,0,0,0,0,0,1.0,233.63636363636363,432.55555555555554,95.92307692307692,0,0,0,0,0,0,9,3893,13,1247,-1,145,5,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-31.13.85.51-59566-443-6,31.13.85.51,443,192.168.3.22,59566,6,24/01/2023 09:43:11 AM,36,0,2,0.0,80.0,0,0,0,0,80.0,0.0,40.0,56.568542494923804,2222222.222222222,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,1,0,0,0,64,0.0,55555.555555555555,0.0,80.0,53.33333333333333,46.188021535170066,2133.3333333333335,0,0,0,1,1,0,0,0,0.0,80.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,5880,0,0,0,0,0,0,0,0,0,0,No Label
142.251.129.110-192.168.3.22-443-57832-6,192.168.3.22,57832,142.251.129.110,443,6,24/01/2023 09:43:10 AM,47760,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.87604690117253,47760.0,0.0,47760.0,47760.0,0,0,0,0,0,47760.0,47760.0,0.0,47760.0,47760.0,0,0,0,0,0,64,0.0,41.87604690117253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
142.251.129.133-192.168.3.22-443-57126-6,192.168.3.22,57126,142.251.129.133,443,6,24/01/2023 09:43:10 AM,47555,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.05656608137946,47555.0,0.0,47555.0,47555.0,0,0,0,0,0,47555.0,47555.0,0.0,47555.0,47555.0,0,0,0,0,0,64,0.0,42.05656608137946,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,293,0,0,0,0,0,0,0,0,0,0,No Label
142.250.219.234-192.168.3.22-443-48000-6,192.168.3.22,48000,142.250.219.234,443,6,24/01/2023 09:43:10 AM,47539,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.07072088180231,47539.0,0.0,47539.0,47539.0,0,0,0,0,0,47539.0,47539.0,0.0,47539.0,47539.0,0,0,0,0,0,64,0.0,42.07072088180231,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-34.120.208.123-58702-443-6,192.168.3.22,58702,34.120.208.123,443,6,24/01/2023 09:43:06 AM,46061,1,2,0.0,92.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,0.0,1997.3513384425003,65.1310219057337,23030.5,32540.34696342373,46040.0,21.0,0,0,0,0,0,46040.0,46040.0,0.0,46040.0,46040.0,0,1,0,0,32,64,21.710340635244567,43.42068127048913,0.0,46.0,34.5,23.0,529.0,0,0,0,1,1,0,0,0,2.0,46.0,0.0,46.0,0,0,0,0,0,0,1,0,2,92,-1,626,0,0,0,0,0,0,0,0,0,0,No Label
