Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-54.232.162.15-59490-443-6,54.232.162.15,443,192.168.3.22,59490,6,24/01/2023 09:41:38 AM,335,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,92537.31343283581,5970.149253731343,335.0,0.0,335.0,335.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,2985.0746268656717,2985.0746268656717,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,730,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.232.162.15-46648-443-6,54.232.162.15,443,192.168.3.22,46648,6,24/01/2023 09:41:38 AM,350,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,88571.42857142857,5714.285714285715,350.0,0.0,350.0,350.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,2857.1428571428573,2857.1428571428573,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,322,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.232.162.15-46616-443-6,54.232.162.15,443,192.168.3.22,46616,6,24/01/2023 09:41:39 AM,1000,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,31000.0,3000.0,500.0,681.6509370638319,982.0,18.0,0,0,0,0,0,18.0,18.0,0.0,18.0,18.0,0,1,0,0,32,64,1000.0,2000.0,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,1928,0,0,0,0,0,0,0,0,0,0,No Label
142.251.128.46-192.168.3.22-443-47728-17,192.168.3.22,47728,142.251.128.46,443,17,24/01/2023 09:41:39 AM,158816,3,5,103.0,784.0,37.0,33.0,34.333333333333336,2.309401076758503,561.0,26.0,156.8,228.03223456344938,5585.0795889582905,50.372758412250654,22688.0,18575.556815342035,46382.0,354.0,55819.0,27909.5,15344.924258529269,38760.0,17059.0,158816.0,39704.0,25829.172396084756,56940.0,1538.0,0,0,0,0,24,40,18.889784404593993,31.482974007656658,26.0,561.0,160.88888888888889,228.0972623928466,52028.36111111111,0,0,0,0,0,0,0,0,1.0,181.0,34.333333333333336,156.8,0,0,0,0,0,0,3,103,5,784,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-216.239.32.178-60337-443-17,192.168.3.22,60337,216.239.32.178,443,17,24/01/2023 09:41:38 AM,172557,4,6,134.0,469.0,35.0,33.0,33.5,0.9999999999999996,301.0,25.0,78.16666666666666,110.36379237171342,3494.497470401085,57.95186518078085,19173.0,18083.71675015952,46368.0,250.0,95570.0,31856.666666666668,10287.529603035577,39372.0,20132.0,172307.0,34461.4,30050.975804456,69534.0,786.0,0,0,0,0,32,48,23.18074607231234,34.77111910846851,25.0,301.0,82.18181818181817,108.79413420016556,11836.163636363633,0,0,0,0,0,0,0,0,1.0,90.4,33.5,78.16666666666667,0,0,0,0,0,0,4,134,6,469,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
140.82.114.25-192.168.3.22-443-56902-6,140.82.114.25,443,192.168.3.22,56902,6,24/01/2023 09:41:41 AM,91615,1,2,0.0,56.0,0.0,0.0,0.0,0.0,30.0,26.0,28.0,2.8284271247461903,611.2536156742891,32.74572941112263,45807.5,64512.887181554666,91425.0,190.0,0,0,0,0,0,190.0,190.0,0.0,190.0,190.0,0,1,0,0,32,64,10.915243137040877,21.830486274081753,0.0,30.0,20.5,13.79613472438325,190.3333333333333,0,0,0,1,1,0,0,0,2.0,27.333333333333332,0.0,28.0,0,0,0,0,0,0,1,0,2,56,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
142.250.219.42-192.168.3.22-443-45640-6,192.168.3.22,45640,142.250.219.42,443,6,24/01/2023 09:41:39 AM,92226,1,3,0.0,78.0,0.0,0.0,0.0,0.0,39.0,0.0,26.0,22.516660498395403,845.7484874113591,43.37171730314662,30742.0,26476.136972753407,46049.0,170.0,0,0,0,0,0,46219.0,23109.5,32441.352014057615,46049.0,170.0,0,1,0,0,32,96,10.842929325786654,32.52878797735996,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0,0,0,1,1,0,0,0,3.0,29.25,0.0,26.0,0,0,0,0,0,0,1,0,3,78,-1,269,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.232.162.15-46616-443-6,54.232.162.15,443,192.168.3.22,46616,6,24/01/2023 09:41:39 AM,27,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0,0,0,0,0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,0,76,0.0,74074.07407407407,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1928,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-54.230.7.212-42872-80-6,192.168.3.22,42872,54.230.7.212,80,6,24/01/2023 09:41:42 AM,43896,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45.562238017131406,43896.0,0.0,43896.0,43896.0,0,0,0,0,0,43896.0,43896.0,0.0,43896.0,43896.0,0,0,0,0,0,64,0.0,45.562238017131406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,131,0,0,0,0,0,0,0,0,0,0,No Label
142.251.129.133-192.168.3.22-443-57102-6,192.168.3.22,57102,142.251.129.133,443,6,24/01/2023 09:41:40 AM,47452,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.147854674197085,47452.0,0.0,47452.0,47452.0,0,0,0,0,0,47452.0,47452.0,0.0,47452.0,47452.0,0,0,0,0,0,64,0.0,42.147854674197085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
