Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.22-200.147.253.13-44302-443-6,192.168.3.22,44302,200.147.253.13,443,6,24/01/2023 09:43:16 AM,299779,16,23,1132.0,43400.0,517.0,0.0,70.74999999999999,171.6968258297165,5600.0,0.0,1886.9565217391305,1621.6647304617916,148549.43141447532,130.09583726678653,7888.921052631575,16827.172943304202,55324.0,4.0,252091.0,16806.066666666666,21385.503178777995,55340.0,83.0,299779.0,13626.318181818184,21021.939814408328,57700.0,14.0,0,0,0,0,512,752,53.37265118637396,76.72318608041256,0.0,5600.0,1113.3000000000004,1524.956883795702,2325493.497435898,0,1,0,0,0,0,0,0,1.0,1141.8461538461538,70.75,1886.9565217391305,0,0,0,0,0,0,16,1132,23,43400,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-44302-443-6,192.168.3.22,44302,200.147.253.13,443,6,24/01/2023 09:43:16 AM,272,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,113970.58823529411,11029.411764705883,136.0,55.154328932550705,175.0,97.0,97.0,97.0,0.0,97.0,97.0,0,0,0,0,0,0,0,0,0,64,32,7352.941176470588,3676.470588235294,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,680,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-44318-443-6,192.168.3.22,44318,200.147.253.13,443,6,24/01/2023 09:43:16 AM,774397,66,83,1088.0,195886.0,517.0,0.0,16.484848484848477,84.42151428748525,9800.0,0.0,2360.072289156628,1857.173940020438,254357.90686172596,192.4077701747295,5232.412162162162,13775.792573185863,53980.0,1.0,728619.0,11209.523076923077,20336.955692706702,96366.0,14.0,774397.0,9443.86585365854,18361.141840123688,59459.0,5.0,0,0,0,0,2112,2672,85.22760289618891,107.1801672785406,0.0,9800.0,1313.1600000000003,1807.801375470868,3268145.8131543617,0,1,0,0,0,0,0,0,1.0,1321.9731543624162,16.484848484848484,2360.0722891566265,0,0,0,0,0,0,66,1088,83,195886,-1,130,3,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-44318-443-6,192.168.3.22,44318,200.147.253.13,443,6,24/01/2023 09:43:17 AM,356,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,87078.65168539327,8426.966292134832,178.0,199.4041122946064,319.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,64,32,5617.9775280898875,2808.9887640449438,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,1159,1,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-35.241.9.150-56560-443-6,192.168.3.22,56560,35.241.9.150,443,6,24/01/2023 09:43:19 AM,86374,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,1065.1353416537384,46.31023224581471,28791.333333333332,24784.149881190868,45386.0,302.0,0,0,0,0,0,45688.0,22844.0,31879.202123014307,45386.0,302.0,0,1,0,0,32,96,11.577558061453677,34.73267418436103,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,282,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-31.13.85.51-59566-443-6,192.168.3.22,59566,31.13.85.51,443,6,24/01/2023 09:43:18 AM,200085,14,16,930.0,2939.0,487.0,0.0,66.42857142857142,137.2217264058509,439.0,0.0,183.6875,191.65932232305667,19336.781867706224,149.93627708224003,6899.482758620689,23755.037047240392,125996.0,4.0,199828.0,15371.384615384615,46254.35126295049,168994.0,167.0,200069.0,13337.933333333334,33160.89773140017,125996.0,176.0,0,1,0,0,448,512,69.97026263837868,79.96601444386135,0.0,487.0,127.93548387096773,173.1511739268841,29981.32903225807,0,0,0,1,1,0,0,0,1.0,132.2,66.42857142857143,183.6875,0,0,0,0,0,0,14,930,16,2939,-1,2043,4,0,0,0,0,0,0,0,0,0,No Label
192.168.3.1-192.168.3.22-53-36994-17,192.168.3.22,36994,192.168.3.1,53,17,24/01/2023 09:43:18 AM,3411,0,2,0.0,121.0,0,0,0,0,87.0,34.0,60.5,37.476659402887016,35473.46819114629,586.3383172090296,3411.0,0.0,3411.0,3411.0,0,0,0,0,0,3411.0,3411.0,0.0,3411.0,3411.0,0,0,0,0,0,16,0.0,586.3383172090296,34.0,87.0,51.66666666666667,30.599564267050166,936.3333333333334,0,0,0,0,0,0,0,0,0.0,77.5,0.0,60.5,0,0,0,0,0,0,0,0,2,121,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
142.250.219.234-192.168.3.22-443-60782-17,142.250.219.234,443,192.168.3.22,60782,17,24/01/2023 09:43:18 AM,26293,0,2,0.0,150.0,0,0,0,0,117.0,33.0,75.0,59.39696961966999,5704.940478454341,76.06587304605789,26293.0,0.0,26293.0,26293.0,0,0,0,0,0,26293.0,26293.0,0.0,26293.0,26293.0,0,0,0,0,0,16,0.0,76.06587304605789,33.0,117.0,89.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,0.0,133.5,0.0,75.0,0,0,0,0,0,0,0,0,2,150,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-44302-443-6,200.147.253.13,443,192.168.3.22,44302,6,24/01/2023 09:43:16 AM,1038,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.7822736030828,1038.0,0.0,1038.0,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,963.3911368015414,963.3911368015414,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.3.22-200.147.253.13-44318-443-6,200.147.253.13,443,192.168.3.22,44318,6,24/01/2023 09:43:17 AM,249,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032.128514056226,249.0,0.0,249.0,249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4016.064257028113,4016.064257028113,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
